time,open,high,low,close,tick_volume,spread,real_volume
2024-11-19 00:00:00,1.05961,1.05984,1.05865,1.05928,5347,11,0
2024-11-19 04:00:00,1.05928,1.06002,1.0582,1.05831,6684,11,0
2024-11-19 08:00:00,1.05831,1.05957,1.05226,1.05488,22332,11,0
2024-11-19 12:00:00,1.05488,1.05966,1.05427,1.05762,19704,11,0
2024-11-19 16:00:00,1.05762,1.06003,1.05649,1.05796,24395,11,0
2024-11-19 20:00:00,1.05796,1.05976,1.05703,1.05956,9185,11,0
2024-11-20 00:00:00,1.05896,1.06095,1.05894,1.05997,5077,11,0
2024-11-20 04:00:00,1.05997,1.06029,1.05862,1.05863,5081,11,0
2024-11-20 08:00:00,1.05863,1.05949,1.05524,1.05553,15125,11,0
2024-11-20 12:00:00,1.05553,1.05677,1.05416,1.05564,15840,11,0
2024-11-20 16:00:00,1.05564,1.05567,1.05061,1.05313,21727,11,0
2024-11-20 20:00:00,1.05313,1.05438,1.05249,1.0543,8418,11,0
2024-11-21 00:00:00,1.05406,1.05493,1.05405,1.05456,4969,11,0
2024-11-21 04:00:00,1.05456,1.05546,1.05451,1.05459,6069,11,0
2024-11-21 08:00:00,1.05459,1.05542,1.05133,1.05163,18736,11,0
2024-11-21 12:00:00,1.05163,1.05388,1.05137,1.05322,16974,11,0
2024-11-21 16:00:00,1.05322,1.05441,1.04615,1.04872,28889,11,0
2024-11-21 20:00:00,1.04872,1.0489,1.04713,1.04732,8782,11,0
2024-11-22 00:00:00,1.04729,1.04774,1.04658,1.04713,6453,11,0
2024-11-22 04:00:00,1.04713,1.04776,1.04609,1.04643,7542,11,0
2024-11-22 08:00:00,1.04643,1.04977,1.0332,1.04012,28619,11,0
2024-11-22 12:00:00,1.04013,1.04372,1.03843,1.04288,23079,11,0
2024-11-22 16:00:00,1.04288,1.04345,1.03913,1.04188,25691,11,0
2024-11-22 20:00:00,1.04187,1.0425200000000001,1.04074,1.0417399999999999,8574,11,0
2024-11-25 00:00:00,1.04789,1.05009,1.04617,1.04772,13800,11,0
2024-11-25 04:00:00,1.04771,1.04887,1.04738,1.04784,9463,11,0
2024-11-25 08:00:00,1.04784,1.04968,1.04484,1.04889,21065,11,0
2024-11-25 12:00:00,1.04888,1.05299,1.04734,1.05278,20781,11,0
2024-11-25 16:00:00,1.05278,1.05296,1.04662,1.04858,24896,11,0
2024-11-25 20:00:00,1.04859,1.05105,1.04852,1.0495700000000001,9466,11,0
2024-11-26 00:00:00,1.04886,1.05006,1.04243,1.04532,19255,11,0
2024-11-26 04:00:00,1.04532,1.04903,1.04504,1.04752,10791,11,0
2024-11-26 08:00:00,1.04752,1.05192,1.04698,1.05071,21102,11,0
2024-11-26 12:00:00,1.05071,1.05447,1.04995,1.05034,24361,11,0
2024-11-26 16:00:00,1.05034,1.05098,1.0463,1.04703,26507,11,0
2024-11-26 20:00:00,1.04703,1.04899,1.04566,1.04887,12902,11,0
2024-11-27 00:00:00,1.0482,1.04958,1.04798,1.04868,8168,11,0
2024-11-27 04:00:00,1.04867,1.0488,1.04741,1.04767,7536,11,0
2024-11-27 08:00:00,1.04767,1.05397,1.04747,1.05156,22612,11,0
2024-11-27 12:00:00,1.05157,1.05735,1.05097,1.0572,22860,11,0
2024-11-27 16:00:00,1.0572,1.05872,1.05323,1.05757,30864,11,0
2024-11-27 20:00:00,1.05756,1.05782,1.05592,1.05661,9437,11,0
2024-11-28 00:00:00,1.05642,1.05696,1.05469,1.05568,8077,11,0
2024-11-28 04:00:00,1.05568,1.05609,1.05484,1.05498,7530,11,0
2024-11-28 08:00:00,1.05498,1.05558,1.05267,1.05318,20972,11,0
2024-11-28 12:00:00,1.05318,1.05563,1.05293,1.05338,15210,11,0
2024-11-28 16:00:00,1.05339,1.05569,1.05309,1.05519,12369,11,0
2024-11-28 20:00:00,1.0552,1.05569,1.05514,1.05535,1907,11,0
2024-11-29 00:00:00,1.05475,1.05746,1.05466,1.05598,9869,11,0
2024-11-29 04:00:00,1.05598,1.05765,1.05583,1.05673,9981,11,0
2024-11-29 08:00:00,1.05673,1.05971,1.05512,1.05577,21495,11,0
2024-11-29 12:00:00,1.05578,1.05732,1.05474,1.05627,20681,11,0
2024-11-29 16:00:00,1.05627,1.05676,1.05408,1.05665,24415,11,0
2024-11-29 20:00:00,1.05665,1.05842,1.05665,1.05759,16012,11,0
2024-12-02 00:00:00,1.05623,1.05701,1.05273,1.05297,13477,11,0
2024-12-02 04:00:00,1.05297,1.05318,1.05147,1.05212,11834,11,0
2024-12-02 08:00:00,1.05212,1.05366,1.04956,1.05128,24685,11,0
2024-12-02 12:00:00,1.05127,1.0538,1.04942,1.0505,22970,11,0
2024-12-02 16:00:00,1.05049,1.05145,1.04603,1.04874,31725,11,0
2024-12-02 20:00:00,1.04874,1.05157,1.04839,1.04972,12327,11,0
2024-12-03 00:00:00,1.04967,1.05014,1.04835,1.04871,8881,11,0
2024-12-03 04:00:00,1.04871,1.04939,1.04799,1.04907,9485,11,0
2024-12-03 08:00:00,1.04907,1.05304,1.04826,1.05202,19402,11,0
2024-12-03 12:00:00,1.05202,1.05296,1.05056,1.05238,17871,11,0
2024-12-03 16:00:00,1.05238,1.05302,1.04918,1.05283,27307,11,0
2024-12-03 20:00:00,1.05281,1.05346,1.05021,1.05088,10821,11,0
2024-12-04 00:00:00,1.0505,1.05121,1.04965,1.0506,8315,11,0
2024-12-04 04:00:00,1.0506,1.05199,1.04872,1.05143,11647,11,0
2024-12-04 08:00:00,1.05143,1.05289,1.04819,1.05021,18366,11,0
2024-12-04 12:00:00,1.05021,1.05122,1.04787,1.04834,19313,11,0
2024-12-04 16:00:00,1.04834,1.05434,1.04716,1.05365,29518,11,0
2024-12-04 20:00:00,1.05365,1.05385,1.05043,1.05097,13547,11,0
2024-12-05 00:00:00,1.05071,1.05158,1.0506,1.05121,7048,11,0
2024-12-05 04:00:00,1.05121,1.05286,1.05098,1.05257,7950,11,0
2024-12-05 08:00:00,1.05257,1.05463,1.05205,1.05287,15019,11,0
2024-12-05 12:00:00,1.05286,1.05683,1.05228,1.05662,20239,11,0
2024-12-05 16:00:00,1.05662,1.05895,1.055,1.05668,26462,11,0
2024-12-05 20:00:00,1.05668,1.05881,1.05562,1.0587,9648,11,0
2024-12-06 00:00:00,1.05836,1.05878,1.05652,1.05679,6629,11,0
2024-12-06 04:00:00,1.05679,1.05802,1.05677,1.05721,7428,11,0
2024-12-06 08:00:00,1.05721,1.05938,1.05667,1.05766,13867,11,0
2024-12-06 12:00:00,1.05766,1.06295,1.0571,1.06036,20631,11,0
2024-12-06 16:00:00,1.06037,1.06069,1.05439,1.0551,29833,11,0
2024-12-06 20:00:00,1.0551,1.05688,1.05416,1.05662,8623,11,0
2024-12-09 00:00:00,1.05572,1.05686,1.05509,1.05511,6751,11,0
2024-12-09 04:00:00,1.05511,1.05563,1.05315,1.05371,8512,11,0
2024-12-09 08:00:00,1.05371,1.05748,1.05358,1.0566,18583,11,0
2024-12-09 12:00:00,1.0566,1.05851,1.05572,1.05759,17188,11,0
2024-12-09 16:00:00,1.05759,1.05942,1.05665,1.05667,18655,11,0
2024-12-09 20:00:00,1.05667,1.05674,1.05464,1.05531,8119,11,0
2024-12-10 00:00:00,1.05522,1.05567,1.05445,1.05527,6374,11,0
2024-12-10 04:00:00,1.05527,1.05624,1.05483,1.05613,10085,11,0
2024-12-10 08:00:00,1.05613,1.05676,1.05225,1.0531,15799,11,0
2024-12-10 12:00:00,1.0531,1.05377,1.05151,1.05227,15623,11,0
2024-12-10 16:00:00,1.05227,1.05309,1.04982,1.05089,19922,11,0
2024-12-10 20:00:00,1.05089,1.05309,1.0507900000000001,1.05268,8317,11,0
2024-12-11 00:00:00,1.05266,1.05352,1.05259,1.05342,4588,11,0
2024-12-11 04:00:00,1.05342,1.05392,1.0520100000000001,1.05239,6205,11,0
2024-12-11 08:00:00,1.05239,1.05281,1.04872,1.04997,19374,11,0
2024-12-11 12:00:00,1.04997,1.05369,1.04863,1.05234,21623,11,0
2024-12-11 16:00:00,1.05233,1.05289,1.04797,1.04875,26934,11,0
2024-12-11 20:00:00,1.04875,1.04998,1.04807,1.04953,10348,11,0
2024-12-12 00:00:00,1.04922,1.05084,1.04875,1.05059,5834,11,0
2024-12-12 04:00:00,1.05055,1.05088,1.05005,1.05057,5644,11,0
2024-12-12 08:00:00,1.05057,1.05302,1.05036,1.05093,16079,11,0
2024-12-12 12:00:00,1.05092,1.05141,1.04691,1.04839,22222,11,0
2024-12-12 16:00:00,1.04839,1.05208,1.04631,1.05005,32985,11,0
2024-12-12 20:00:00,1.05006,1.05022,1.04638,1.04657,11237,11,0
2024-12-13 00:00:00,1.04638,1.04802,1.04617,1.04651,7056,11,0
2024-12-13 04:00:00,1.04651,1.04666,1.04557,1.04651,6478,11,0
2024-12-13 08:00:00,1.04651,1.04938,1.04523,1.04865,15787,11,0
2024-12-13 12:00:00,1.04864,1.0524,1.04827,1.05101,19517,11,0
2024-12-13 16:00:00,1.05101,1.05102,1.04814,1.04956,20050,11,0
2024-12-13 20:00:00,1.04956,1.05041,1.04883,1.05029,8107,11,0
2024-12-16 00:00:00,1.04845,1.0521,1.04826,1.05181,7081,11,0
2024-12-16 04:00:00,1.05182,1.05223,1.05091,1.05187,5637,11,0
2024-12-16 08:00:00,1.05187,1.05246,1.04998,1.05043,15730,11,0
2024-12-16 12:00:00,1.05043,1.05077,1.04825,1.0507,13995,11,0
2024-12-16 16:00:00,1.05067,1.052,1.04739,1.05103,20727,11,0
2024-12-16 20:00:00,1.05103,1.05223,1.05053,1.0511,7294,11,0
2024-12-17 00:00:00,1.05099,1.05338,1.0507900000000001,1.05207,5536,11,0
2024-12-17 04:00:00,1.05207,1.05267,1.05022,1.05039,5506,11,0
2024-12-17 08:00:00,1.05039,1.0509,1.048,1.04852,15307,11,0
2024-12-17 12:00:00,1.04859,1.0506199999999999,1.04784,1.05042,16239,11,0
2024-12-17 16:00:00,1.05042,1.05157,1.0493999999999999,1.04996,20885,11,0
2024-12-17 20:00:00,1.04996,1.0504,1.04844,1.0491,8133,11,0
2024-12-18 00:00:00,1.04912,1.05024,1.04911,1.0502,5007,11,0
2024-12-18 04:00:00,1.0502,1.05055,1.04953,1.05022,5590,11,0
2024-12-18 08:00:00,1.05022,1.0512299999999999,1.04869,1.0493999999999999,12800,11,0
2024-12-18 12:00:00,1.04941,1.05034,1.04818,1.04919,14688,11,0
2024-12-18 16:00:00,1.04919,1.05026,1.04663,1.04751,17104,11,0
2024-12-18 20:00:00,1.04751,1.04921,1.03436,1.0349,33957,11,0
2024-12-19 00:00:00,1.03478,1.03796,1.03429,1.03773,10792,11,0
2024-12-19 04:00:00,1.03773,1.03903,1.03717,1.03812,9826,11,0
2024-12-19 08:00:00,1.03812,1.04222,1.03765,1.04117,22433,11,0
2024-12-19 12:00:00,1.04117,1.04154,1.0385,1.03982,22688,11,0
2024-12-19 16:00:00,1.03981,1.04069,1.03541,1.0360800000000001,26364,11,0
2024-12-19 20:00:00,1.03607,1.03766,1.03545,1.03625,12477,11,0
2024-12-20 00:00:00,1.03613,1.03683,1.03584,1.03625,6276,11,0
2024-12-20 04:00:00,1.03625,1.03659,1.03558,1.03654,7311,11,0
2024-12-20 08:00:00,1.03654,1.03982,1.03422,1.03826,18917,11,0
2024-12-20 12:00:00,1.03826,1.04189,1.03789,1.04066,16804,11,0
2024-12-20 16:00:00,1.04066,1.04447,1.03852,1.04276,26318,11,0
2024-12-20 20:00:00,1.04277,1.04469,1.04213,1.04272,10831,11,0
2024-12-23 00:00:00,1.04261,1.04452,1.04223,1.04355,6224,11,0
2024-12-23 04:00:00,1.04355,1.04449,1.04354,1.04397,4863,11,0
2024-12-23 08:00:00,1.04397,1.04415,1.04067,1.04073,9597,11,0
2024-12-23 12:00:00,1.04073,1.04094,1.03851,1.03988,11666,11,0
2024-12-23 16:00:00,1.0399,1.0417399999999999,1.03837,1.03971,14990,11,0
2024-12-23 20:00:00,1.0397,1.04137,1.0397,1.04057,5891,11,0
2024-12-24 00:00:00,1.04008,1.0408,1.03976,1.04022,2966,11,0
2024-12-24 04:00:00,1.04022,1.04083,1.03882,1.03965,4137,11,0
2024-12-24 08:00:00,1.03965,1.04051,1.03896,1.03915,6169,11,0
2024-12-24 12:00:00,1.03915,1.04031,1.03887,1.0402,7670,11,0
2024-12-24 16:00:00,1.0402,1.04096,1.03831,1.0388,10595,11,0
2024-12-24 20:00:00,1.0388,1.03971,1.03864,1.03921,2106,11,0
2024-12-26 00:00:00,1.03986,1.04042,1.03924,1.03967,4412,11,0
2024-12-26 04:00:00,1.03968,1.04038,1.03961,1.03974,3563,11,0
2024-12-26 08:00:00,1.03974,1.03999,1.039,1.03986,4702,11,0
2024-12-26 12:00:00,1.03986,1.04053,1.03922,1.04022,5239,11,0
2024-12-26 16:00:00,1.04022,1.04223,1.03945,1.04116,10834,11,0
2024-12-26 20:00:00,1.0411299999999999,1.04295,1.04112,1.04224,6766,11,0
2024-12-27 00:00:00,1.04153,1.0424,1.04117,1.04127,4935,11,0
2024-12-27 04:00:00,1.04127,1.04137,1.04063,1.04088,4224,11,0
2024-12-27 08:00:00,1.04088,1.0425200000000001,1.04046,1.04164,7600,11,0
2024-12-27 12:00:00,1.04164,1.0443500000000001,1.04111,1.0438,8360,11,0
2024-12-27 16:00:00,1.0438,1.04393,1.04141,1.04209,14517,11,0
2024-12-27 20:00:00,1.04209,1.04299,1.04204,1.04224,6571,11,0
2024-12-30 00:00:00,1.04262,1.04336,1.04217,1.04248,2986,11,0
2024-12-30 04:00:00,1.04248,1.0427,1.04204,1.04248,2398,11,0
2024-12-30 08:00:00,1.04248,1.0439,1.04088,1.04334,9050,11,0
2024-12-30 12:00:00,1.04335,1.04581,1.03846,1.03876,15933,11,0
2024-12-30 16:00:00,1.03879,1.04086,1.03709,1.0394,22092,11,0
2024-12-30 20:00:00,1.0394,1.04067,1.0393,1.04061,6741,11,0
2024-12-31 00:00:00,1.03997,1.04129,1.03953,1.04115,4416,11,0
2024-12-31 04:00:00,1.04115,1.04144,1.04021,1.04034,3899,11,0
2024-12-31 08:00:00,1.04034,1.0424,1.03991,1.04181,9826,11,0
2024-12-31 12:00:00,1.04181,1.04196,1.03831,1.03925,12725,11,0
2024-12-31 16:00:00,1.03925,1.03938,1.03437,1.03482,20905,11,0
2024-12-31 20:00:00,1.03479,1.03642,1.03451,1.0354,5265,11,0
2025-01-02 00:00:00,1.03512,1.03603,1.03433,1.03574,7056,11,0
2025-01-02 04:00:00,1.03574,1.03754,1.03572,1.03634,4434,11,0
2025-01-02 08:00:00,1.03635,1.03722,1.03455,1.03509,13486,11,0
2025-01-02 12:00:00,1.03509,1.03567,1.03108,1.03127,23768,11,0
2025-01-02 16:00:00,1.03127,1.03232,1.02233,1.02641,32606,11,0
2025-01-02 20:00:00,1.02641,1.02682,1.02475,1.02665,8810,11,0
2025-01-03 00:00:00,1.0256,1.02731,1.02536,1.02667,5049,11,0
2025-01-03 04:00:00,1.02667,1.02741,1.02641,1.02716,5891,11,0
2025-01-03 08:00:00,1.02716,1.02995,1.0268,1.02895,14587,11,0
2025-01-03 12:00:00,1.02895,1.03027,1.02784,1.02924,13873,11,0
2025-01-03 16:00:00,1.02924,1.03054,1.02722,1.02978,20307,11,0
2025-01-03 20:00:00,1.02978,1.03093,1.02918,1.03079,8614,11,0
2025-01-06 00:00:00,1.03017,1.03131,1.02931,1.03118,6194,11,0
2025-01-06 04:00:00,1.03118,1.03178,1.03081,1.03084,5826,11,0
2025-01-06 08:00:00,1.03084,1.03687,1.03073,1.03548,17286,11,0
2025-01-06 12:00:00,1.03548,1.04364,1.03285,1.04161,34111,11,0
2025-01-06 16:00:00,1.04161,1.04233,1.03525,1.03872,33215,11,0
2025-01-06 20:00:00,1.03872,1.03919,1.03766,1.03892,10309,11,0
2025-01-07 00:00:00,1.03811,1.03903,1.03758,1.03807,5592,11,0
2025-01-07 04:00:00,1.03807,1.04028,1.03795,1.03963,5671,11,0
2025-01-07 08:00:00,1.03963,1.04341,1.03959,1.04275,17440,11,0
2025-01-07 12:00:00,1.04275,1.04342,1.03859,1.03964,20470,11,0
2025-01-07 16:00:00,1.03964,1.03975,1.03529,1.03664,29880,11,0
2025-01-07 20:00:00,1.03664,1.03692,1.03388,1.03395,10641,11,0
2025-01-08 00:00:00,1.034,1.03525,1.03384,1.03524,5030,11,0
2025-01-08 04:00:00,1.03524,1.03554,1.03458,1.03545,4378,11,0
2025-01-08 08:00:00,1.03545,1.03571,1.03149,1.03189,16213,11,0
2025-01-08 12:00:00,1.03189,1.03212,1.02724,1.03029,28115,11,0
2025-01-08 16:00:00,1.0303,1.03142,1.02883,1.03049,24550,11,0
2025-01-08 20:00:00,1.03049,1.03241,1.03049,1.03187,10780,11,0
2025-01-09 00:00:00,1.03131,1.03184,1.0304,1.03141,6115,11,0
2025-01-09 04:00:00,1.03138,1.03213,1.03049,1.03065,6503,11,0
2025-01-09 08:00:00,1.03065,1.03172,1.0283,1.0305,18690,11,0
2025-01-09 12:00:00,1.0305,1.03188,1.02955,1.03078,16132,11,0
2025-01-09 16:00:00,1.03078,1.03146,1.02905,1.02966,13500,11,0
2025-01-09 20:00:00,1.02966,1.03032,1.02932,1.0299,4062,11,0
2025-01-10 00:00:00,1.02955,1.03043,1.02914,1.03015,5457,11,0
2025-01-10 04:00:00,1.03015,1.03032,1.02839,1.02849,5086,11,0
2025-01-10 08:00:00,1.02849,1.03114,1.02804,1.02995,12205,11,0
2025-01-10 12:00:00,1.02995,1.03116,1.02124,1.0256,20596,11,0
2025-01-10 16:00:00,1.0256,1.0278,1.0227,1.02444,36348,11,0
2025-01-10 20:00:00,1.02444,1.02483,1.02344,1.02382,11964,11,0
2025-01-13 00:00:00,1.02338,1.02494,1.02293,1.02413,6169,11,0
2025-01-13 04:00:00,1.02413,1.02447,1.02072,1.02191,7475,11,0
2025-01-13 08:00:00,1.02191,1.02309,1.01768,1.01928,22374,11,0
2025-01-13 12:00:00,1.01929,1.02201,1.01856,1.02079,18976,11,0
2025-01-13 16:00:00,1.02079,1.0219,1.01913,1.02175,19758,11,0
2025-01-13 20:00:00,1.02175,1.02465,1.02062,1.02414,8810,11,0
2025-01-14 00:00:00,1.02375,1.02772,1.02345,1.02484,11462,11,0
2025-01-14 04:00:00,1.02484,1.02549,1.02376,1.02447,8111,11,0
2025-01-14 08:00:00,1.02447,1.02746,1.02444,1.02588,19734,11,0
2025-01-14 12:00:00,1.02588,1.02725,1.0239,1.02524,21878,11,0
2025-01-14 16:00:00,1.02524,1.03041,1.02427,1.02881,26986,11,0
2025-01-14 20:00:00,1.02881,1.03079,1.02862,1.03071,8497,11,0
2025-01-15 00:00:00,1.0302,1.03081,1.02972,1.02993,4751,11,0
2025-01-15 04:00:00,1.02993,1.03046,1.02918,1.0293,5802,11,0
2025-01-15 08:00:00,1.0293,1.03167,1.02865,1.03097,16728,11,0
2025-01-15 12:00:00,1.03097,1.0354,1.0293,1.0344,18779,11,0
2025-01-15 16:00:00,1.0344,1.03452,1.02575,1.02851,25105,11,0
2025-01-15 20:00:00,1.02851,1.02984,1.02839,1.02899,6639,11,0
2025-01-16 00:00:00,1.02827,1.02996,1.02822,1.02892,8150,11,0
2025-01-16 04:00:00,1.02895,1.02935,1.02801,1.02816,7984,11,0
2025-01-16 08:00:00,1.02816,1.0301,1.02811,1.02857,13371,11,0
2025-01-16 12:00:00,1.02857,1.02957,1.02603,1.0281,16741,11,0
2025-01-16 16:00:00,1.0281,1.03146,1.02675,1.02961,26426,11,0
2025-01-16 20:00:00,1.02961,1.03073,1.0293,1.03014,7440,11,0
2025-01-17 00:00:00,1.02951,1.0309,1.02918,1.03046,4260,11,0
2025-01-17 04:00:00,1.03046,1.03087,1.0287,1.02928,5346,11,0
2025-01-17 08:00:00,1.02928,1.03033,1.0277,1.02965,15030,11,0
2025-01-17 12:00:00,1.02965,1.03093,1.0285,1.02897,15848,11,0
2025-01-17 16:00:00,1.02897,1.03302,1.02647,1.02804,26901,11,0
2025-01-17 20:00:00,1.02804,1.02916,1.02685,1.02695,8563,11,0
2025-01-20 00:00:00,1.02779,1.02923,1.02659,1.0290300000000001,6377,11,0
2025-01-20 04:00:00,1.0290300000000001,1.03066,1.02864,1.03022,5955,11,0
2025-01-20 08:00:00,1.03021,1.03183,1.02988,1.03055,14726,11,0
2025-01-20 12:00:00,1.03055,1.03996,1.03055,1.03976,20803,11,0
2025-01-20 16:00:00,1.03976,1.04298,1.0352999999999999,1.03851,29464,11,0
2025-01-20 20:00:00,1.03851,1.04338,1.03829,1.04161,7693,11,0
2025-01-21 00:00:00,1.04092,1.04339,1.03517,1.03697,20932,11,0
2025-01-21 04:00:00,1.03697,1.04006,1.03687,1.03786,11045,11,0
2025-01-21 08:00:00,1.03786,1.03857,1.03413,1.0352999999999999,16390,11,0
2025-01-21 12:00:00,1.03531,1.03775,1.0342500000000001,1.03773,18865,11,0
2025-01-21 16:00:00,1.03773,1.04298,1.03724,1.04208,23453,11,0
2025-01-21 20:00:00,1.04208,1.04349,1.04153,1.0423,7844,11,0
2025-01-22 00:00:00,1.04255,1.04323,1.03918,1.04092,9607,11,0
2025-01-22 04:00:00,1.04092,1.0421,1.04056,1.04152,5338,11,0
2025-01-22 08:00:00,1.04152,1.04469,1.03993,1.04462,16655,11,0
2025-01-22 12:00:00,1.04461,1.04569,1.04218,1.04312,14619,11,0
2025-01-22 16:00:00,1.04312,1.04316,1.04116,1.04166,17748,11,0
2025-01-22 20:00:00,1.04166,1.04225,1.04075,1.0409,7033,11,0
2025-01-23 00:00:00,1.04083,1.04155,1.04014,1.04032,5786,11,0
2025-01-23 04:00:00,1.04032,1.04122,1.03963,1.0405,6318,11,0
2025-01-23 08:00:00,1.0405,1.04144,1.03897,1.04111,14247,11,0
2025-01-23 12:00:00,1.04111,1.04199,1.03937,1.04103,15084,11,0
2025-01-23 16:00:00,1.04102,1.04376,1.03716,1.04349,25701,11,0
2025-01-23 20:00:00,1.04349,1.04365,1.04123,1.04149,9153,11,0
2025-01-24 00:00:00,1.04118,1.04227,1.04111,1.04153,4571,11,0
2025-01-24 04:00:00,1.04153,1.04535,1.04153,1.0451,12628,11,0
2025-01-24 08:00:00,1.04509,1.05146,1.04468,1.0493999999999999,22462,11,0
2025-01-24 12:00:00,1.0493999999999999,1.04974,1.04633,1.04681,13198,11,0
2025-01-24 16:00:00,1.04681,1.0521,1.04667,1.05106,21541,11,0
2025-01-24 20:00:00,1.05106,1.05114,1.04877,1.04888,6492,11,0
2025-01-27 00:00:00,1.04644,1.04849,1.04608,1.04623,7827,11,0
2025-01-27 04:00:00,1.04623,1.04771,1.04555,1.04625,7340,11,0
2025-01-27 08:00:00,1.04625,1.04933,1.04534,1.04882,18192,11,0
2025-01-27 12:00:00,1.04882,1.05328,1.04882,1.05194,22707,11,0
2025-01-27 16:00:00,1.05194,1.0524,1.04845,1.04883,20481,11,0
2025-01-27 20:00:00,1.04883,1.04939,1.04788,1.04912,9739,11,0
2025-01-28 00:00:00,1.04859,1.04928,1.04275,1.04373,13854,11,0
2025-01-28 04:00:00,1.04373,1.04411,1.04241,1.04359,9084,11,0
2025-01-28 08:00:00,1.04359,1.04438,1.04188,1.04347,15528,11,0
2025-01-28 12:00:00,1.04347,1.04369,1.04133,1.04242,15069,11,0
2025-01-28 16:00:00,1.04243,1.04406,1.04204,1.04274,17666,11,0
2025-01-28 20:00:00,1.04274,1.04378,1.04221,1.04303,8637,11,0
2025-01-29 00:00:00,1.04256,1.04339,1.04255,1.04268,4119,11,0
2025-01-29 04:00:00,1.04268,1.04421,1.04253,1.04399,5928,11,0
2025-01-29 08:00:00,1.04399,1.04432,1.04016,1.04033,13954,11,0
2025-01-29 12:00:00,1.04033,1.0408,1.03819,1.03872,16006,11,0
2025-01-29 16:00:00,1.03872,1.0428,1.03859,1.04208,20392,11,0
2025-01-29 20:00:00,1.04208,1.04284,1.03878,1.04193,22684,11,0
2025-01-30 00:00:00,1.04179,1.04285,1.04159,1.04196,5358,11,0
2025-01-30 04:00:00,1.04196,1.04272,1.04172,1.04215,5745,11,0
2025-01-30 08:00:00,1.04215,1.04286,1.04016,1.04072,13751,11,0
2025-01-30 12:00:00,1.04073,1.04594,1.03898,1.04559,18555,11,0
2025-01-30 16:00:00,1.04557,1.04673,1.0409,1.04166,22161,11,0
2025-01-30 20:00:00,1.04168,1.04318,1.03857,1.03917,13931,11,0
2025-01-31 00:00:00,1.03816,1.0402,1.03768,1.03881,6928,11,0
2025-01-31 04:00:00,1.03884,1.03946,1.03823,1.03884,6428,11,0
2025-01-31 08:00:00,1.03884,1.04124,1.03648,1.03831,16492,11,0
2025-01-31 12:00:00,1.03832,1.03949,1.03716,1.03818,16413,11,0
2025-01-31 16:00:00,1.03818,1.04335,1.03598,1.04196,25993,11,0
2025-01-31 20:00:00,1.04196,1.04213,1.03494,1.03575,27499,11,0
2025-02-03 00:00:00,1.02369,1.02698,1.02101,1.02373,23987,11,0
2025-02-03 04:00:00,1.02373,1.02429,1.02119,1.024,17870,11,0
2025-02-03 08:00:00,1.024,1.02539,1.02124,1.023,21427,11,0
2025-02-03 12:00:00,1.023,1.02873,1.02295,1.02633,22431,11,0
2025-02-03 16:00:00,1.02633,1.03352,1.02426,1.02795,44843,11,0
2025-02-03 20:00:00,1.02795,1.03496,1.02696,1.03421,18474,11,0
2025-02-04 00:00:00,1.03316,1.035,1.0308,1.03215,10160,11,0
2025-02-04 04:00:00,1.03215,1.03236,1.02715,1.02927,13911,11,0
2025-02-04 08:00:00,1.02927,1.03491,1.02917,1.03382,21073,11,0
2025-02-04 12:00:00,1.03382,1.0343,1.03198,1.03401,15217,11,0
2025-02-04 16:00:00,1.03401,1.0387,1.03398,1.03762,29947,11,0
2025-02-04 20:00:00,1.03762,1.03872,1.03739,1.03786,11887,11,0
2025-02-05 00:00:00,1.03737,1.03864,1.03691,1.03729,8552,11,0
2025-02-05 04:00:00,1.03729,1.03857,1.03723,1.03772,9281,11,0
2025-02-05 08:00:00,1.03772,1.04173,1.03738,1.04035,22414,11,0
2025-02-05 12:00:00,1.04035,1.043,1.04012,1.04073,19225,11,0
2025-02-05 16:00:00,1.04073,1.04422,1.04058,1.04193,25576,11,0
2025-02-05 20:00:00,1.04193,1.04213,1.03964,1.04021,9759,11,0
2025-02-06 00:00:00,1.03995,1.04049,1.03944,1.0402,6562,11,0
2025-02-06 04:00:00,1.04019,1.04051,1.03848,1.0386,7590,11,0
2025-02-06 08:00:00,1.0386,1.0392,1.03556,1.03588,15474,11,0
2025-02-06 12:00:00,1.03588,1.03673,1.03519,1.03599,19743,11,0
2025-02-06 16:00:00,1.03597,1.03799,1.03593,1.03787,20651,11,0
2025-02-06 20:00:00,1.03788,1.03964,1.03734,1.03824,11746,11,0
2025-02-07 00:00:00,1.03819,1.03905,1.03738,1.03835,5477,11,0
2025-02-07 04:00:00,1.03835,1.03857,1.03735,1.03747,7619,11,0
2025-02-07 08:00:00,1.03747,1.03995,1.03721,1.03908,14146,11,0
2025-02-07 12:00:00,1.03908,1.04109,1.03489,1.03631,20225,11,0
2025-02-07 16:00:00,1.03631,1.03884,1.03046,1.03213,40915,11,0
2025-02-07 20:00:00,1.03213,1.03381,1.03205,1.03274,11426,11,0
2025-02-10 00:00:00,1.02959,1.0318,1.02789,1.03028,9184,11,0
2025-02-10 04:00:00,1.03028,1.03212,1.02982,1.03158,6820,11,0
2025-02-10 08:00:00,1.03158,1.03345,1.03064,1.03266,15847,11,0
2025-02-10 12:00:00,1.03266,1.03362,1.03081,1.03212,13929,11,0
2025-02-10 16:00:00,1.03212,1.03231,1.03037,1.03121,15909,11,0
