time,open,high,low,close,tick_volume,spread,real_volume
2025-08-19 04:00:00,3335.11,3341.64,3329.37,3337.58,30374,18,0
2025-08-19 08:00:00,3337.58,3341.8,3334.38,3337.96,29619,18,0
2025-08-19 12:00:00,3337.95,3345.32,3334.21,3334.68,31361,18,0
2025-08-19 16:00:00,3334.68,3339.29,3316.97,3317.34,49336,18,0
2025-08-19 20:00:00,3317.34,3320.15,3314.85,3315.55,30332,18,0
2025-08-20 00:00:00,3315.56,3317.59,3312.81,3316.05,18888,18,0
2025-08-20 04:00:00,3316.05,3321.09,3311.46,3318.57,34623,18,0
2025-08-20 08:00:00,3318.57,3327.55,3318.03,3324.95,33665,18,0
2025-08-20 12:00:00,3324.95,3344.87,3323.52,3342.92,37128,18,0
2025-08-20 16:00:00,3342.9,3350.25,3338.86,3345.24,44386,18,0
2025-08-20 20:00:00,3345.24,3349.33,3343.94,3348.08,26008,18,0
2025-08-21 00:00:00,3349.79,3352.18,3341.51,3342.36,16334,18,0
2025-08-21 04:00:00,3342.37,3346.37,3337.92,3338.37,24091,18,0
2025-08-21 08:00:00,3338.37,3341.62,3334.21,3339.53,29776,18,0
2025-08-21 12:00:00,3339.54,3345.07,3325.14,3341.8,39039,18,0
2025-08-21 16:00:00,3341.77,3348.15,3336.11,3339.81,49826,18,0
2025-08-21 20:00:00,3339.81,3342.09,3336.53,3338.71,20994,18,0
2025-08-22 00:00:00,3339.15,3340.69,3335.02,3339.5,13415,18,0
2025-08-22 04:00:00,3339.5,3340.25,3327.92,3328.41,25867,18,0
2025-08-22 08:00:00,3328.41,3335.08,3325.3,3328.74,33238,18,0
2025-08-22 12:00:00,3328.82,3331.69,3321.45,3323.54,32057,18,0
2025-08-22 16:00:00,3323.55,3378.81,3323.26,3370.63,62901,18,0
2025-08-22 20:00:00,3370.55,3375.5,3368.8,3371.81,25783,18,0
2025-08-25 00:00:00,3370.94,3372.19,3363.37,3364.86,7884,18,0
2025-08-25 04:00:00,3364.86,3368.09,3359.73,3366.03,14466,18,0
2025-08-25 08:00:00,3365.98,3369.88,3363.06,3363.97,17674,18,0
2025-08-25 12:00:00,3363.93,3371.48,3361.89,3364.54,29316,18,0
2025-08-25 16:00:00,3364.54,3376.32,3362.13,3373.77,40163,18,0
2025-08-25 20:00:00,3373.77,3374.86,3364.25,3365.55,25254,18,0
2025-08-26 00:00:00,3364.53,3386.47,3351.2,3383.17,30212,18,0
2025-08-26 04:00:00,3383.17,3385.0,3369.8,3377.4,35807,18,0
2025-08-26 08:00:00,3377.4,3379.89,3367.14,3376.78,37100,18,0
2025-08-26 12:00:00,3376.78,3380.38,3367.2,3372.09,39092,18,0
2025-08-26 16:00:00,3372.05,3389.39,3370.24,3383.04,50274,18,0
2025-08-26 20:00:00,3383.02,3393.61,3380.2,3393.17,28702,18,0
2025-08-27 00:00:00,3393.76,3394.23,3388.76,3389.61,16588,18,0
2025-08-27 04:00:00,3389.61,3390.04,3373.9,3375.06,28601,18,0
2025-08-27 08:00:00,3375.06,3385.0,3373.76,3384.56,36559,18,0
2025-08-27 12:00:00,3384.56,3385.48,3373.73,3381.17,39938,18,0
2025-08-27 16:00:00,3381.25,3398.83,3375.57,3395.57,50501,18,0
2025-08-27 20:00:00,3395.57,3398.17,3392.3,3397.03,28407,18,0
