time,open,high,low,close,tick_volume,spread,real_volume,sent_mean,sent_std,sent_min,sent_max,impact_mean,impact_sum,sent_balance,sent_ma_24h,sent_trend,impact_volatility,retorno
2024-12-26 04:00:00,1.03968,1.04038,1.03961,1.03974,3563,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.73290563351081e-05
2024-12-26 08:00:00,1.03974,1.03999,1.039,1.03986,4702,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011541346875176828
2024-12-26 12:00:00,1.03986,1.04053,1.03922,1.04022,5239,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003462004500605076
2024-12-26 16:00:00,1.04022,1.04223,1.03945,1.04116,10834,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009036549960586004
2024-12-26 20:00:00,1.04113,1.04295,1.04112,1.04224,6766,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010373045449305618
2024-12-27 00:00:00,1.04153,1.0424,1.04117,1.04127,4935,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009306877494628107
2024-12-27 04:00:00,1.04127,1.04137,1.04063,1.04088,4224,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00037454262583180853
2024-12-27 08:00:00,1.04088,1.04252,1.04046,1.04164,7600,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007301514103450479
2024-12-27 12:00:00,1.04164,1.04435,1.04111,1.0438,8360,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020736530855192115
2024-12-27 16:00:00,1.0438,1.04393,1.04141,1.04209,14517,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016382448744971523
2024-12-27 20:00:00,1.04209,1.04299,1.04204,1.04224,6571,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014394150217356128
2024-12-30 00:00:00,1.04262,1.04336,1.04217,1.04248,2986,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023027325759894524
2024-12-30 04:00:00,1.04248,1.0427,1.04204,1.04248,2398,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-30 08:00:00,1.04248,1.0439,1.04088,1.04334,9050,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008249558744530816
2024-12-30 12:00:00,1.04335,1.04581,1.03846,1.03876,15933,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004389748308317509
2024-12-30 16:00:00,1.03879,1.04086,1.03709,1.0394,22092,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006161192190690112
2024-12-30 20:00:00,1.0394,1.04067,1.0393,1.04061,6741,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011641331537424193
2024-12-31 00:00:00,1.03997,1.04129,1.03953,1.04115,4416,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005189263989391346
2024-12-31 04:00:00,1.04115,1.04144,1.04021,1.04034,3899,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007779858809969786
2024-12-31 08:00:00,1.04034,1.0424,1.03991,1.04181,9826,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014129995962857134
2024-12-31 12:00:00,1.04181,1.04196,1.03831,1.03925,12725,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002457261880765116
2024-12-31 16:00:00,1.03925,1.03938,1.03437,1.03482,20905,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0042626894394995896
2024-12-31 20:00:00,1.03479,1.03642,1.03451,1.0354,5265,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000560483948899293
2025-01-02 00:00:00,1.03512,1.03603,1.03433,1.03574,7056,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032837550705044904
2025-01-02 04:00:00,1.03574,1.03754,1.03572,1.03634,4434,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005792959623069915
2025-01-02 08:00:00,1.03635,1.03722,1.03455,1.03509,13486,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001206167859968743
2025-01-02 12:00:00,1.03509,1.03567,1.03108,1.03127,23768,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003690500342965475
2025-01-02 16:00:00,1.03127,1.03232,1.02233,1.02641,32606,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00471263587615256
2025-01-02 20:00:00,1.02641,1.02682,1.02475,1.02665,8810,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023382468993871086
2025-01-03 00:00:00,1.0256,1.02731,1.02536,1.02667,5049,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94808357276699e-05
2025-01-03 04:00:00,1.02667,1.02741,1.02641,1.02716,5891,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004772711776910299
2025-01-03 08:00:00,1.02716,1.02995,1.0268,1.02895,14587,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017426691070523415
2025-01-03 12:00:00,1.02895,1.03027,1.02784,1.02924,13873,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002818407114046906
2025-01-03 16:00:00,1.02924,1.03054,1.02722,1.02978,20307,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005246589716683125
2025-01-03 20:00:00,1.02978,1.03093,1.02918,1.03079,8614,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00098079201382828
2025-01-06 00:00:00,1.03017,1.03131,1.02931,1.03118,6194,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003783505854730862
2025-01-06 04:00:00,1.03118,1.03178,1.03081,1.03084,5826,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000329719350646851
2025-01-06 08:00:00,1.03084,1.03687,1.03073,1.03548,17286,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004501183500834172
2025-01-06 12:00:00,1.03548,1.04364,1.03285,1.04161,34111,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005919959825394949
2025-01-06 16:00:00,1.04161,1.04233,1.03525,1.03872,33215,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027745509355707743
2025-01-06 20:00:00,1.03872,1.03919,1.03766,1.03892,10309,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019254467036344813
2025-01-07 00:00:00,1.03811,1.03903,1.03758,1.03807,5592,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008181573172140189
2025-01-07 04:00:00,1.03807,1.04028,1.03795,1.03963,5671,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015027888292697966
2025-01-07 08:00:00,1.03963,1.04341,1.03959,1.04275,17440,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030010676875427134
2025-01-07 12:00:00,1.04275,1.04342,1.03859,1.03964,20470,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002982498201870243
2025-01-07 16:00:00,1.03964,1.03975,1.03529,1.03664,29880,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002885614251086799
2025-01-07 20:00:00,1.03664,1.03692,1.03388,1.03395,10641,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025949220558728614
2025-01-08 00:00:00,1.034,1.03525,1.03384,1.03524,5030,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001247642535906035
2025-01-08 04:00:00,1.03524,1.03554,1.03458,1.03545,4378,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020285151269283652
2025-01-08 08:00:00,1.03545,1.03571,1.03149,1.03189,16213,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003438118692355996
2025-01-08 12:00:00,1.03189,1.03212,1.02724,1.03029,28115,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015505528690074044
2025-01-08 16:00:00,1.0303,1.03142,1.02883,1.03049,24550,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001941201021071759
2025-01-08 20:00:00,1.03049,1.03241,1.03049,1.03187,10780,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013391687449662015
2025-01-09 00:00:00,1.03131,1.03184,1.0304,1.03141,6115,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00044579259015198325
2025-01-09 04:00:00,1.03138,1.03213,1.03049,1.03065,6503,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007368553727420402
2025-01-09 08:00:00,1.03065,1.03172,1.0283,1.0305,18690,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014553922282067866
2025-01-09 12:00:00,1.0305,1.03188,1.02955,1.03078,16132,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027171276079585027
2025-01-09 16:00:00,1.03078,1.03146,1.02905,1.02966,13500,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010865558121034846
2025-01-09 20:00:00,1.02966,1.03032,1.02932,1.0299,4062,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023308664996224415
2025-01-10 00:00:00,1.02955,1.03043,1.02914,1.03015,5457,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024274201378760019
2025-01-10 04:00:00,1.03015,1.03032,1.02839,1.02849,5086,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016114158132310985
2025-01-10 08:00:00,1.02849,1.03114,1.02804,1.02995,12205,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001419556826026458
2025-01-10 12:00:00,1.02995,1.03116,1.02124,1.0256,20596,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004223505995436527
2025-01-10 16:00:00,1.0256,1.0278,1.0227,1.02444,36348,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001131045241809736
2025-01-10 20:00:00,1.02444,1.02483,1.02344,1.02382,11964,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000605208699387072
2025-01-13 00:00:00,1.02338,1.02494,1.02293,1.02413,6169,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030278759938262567
2025-01-13 04:00:00,1.02413,1.02447,1.02072,1.02191,7475,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00216769355452906
2025-01-13 08:00:00,1.02191,1.02309,1.01768,1.01928,22374,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002573612157626526
2025-01-13 12:00:00,1.01929,1.02201,1.01856,1.02079,18976,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014814378777177062
2025-01-13 16:00:00,1.02079,1.0219,1.01913,1.02175,19758,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009404480843266949
2025-01-13 20:00:00,1.02175,1.02465,1.02062,1.02414,8810,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002339124051871977
2025-01-14 00:00:00,1.02375,1.02772,1.02345,1.02484,11462,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006835003026928188
2025-01-14 04:00:00,1.02484,1.02549,1.02376,1.02447,8111,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003610319659653749
2025-01-14 08:00:00,1.02447,1.02746,1.02444,1.02588,19734,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013763214149755676
2025-01-14 12:00:00,1.02588,1.02725,1.0239,1.02524,21878,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006238546418684265
2025-01-14 16:00:00,1.02524,1.03041,1.02427,1.02881,26986,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034821115055987395
2025-01-14 20:00:00,1.02881,1.03079,1.02862,1.03071,8497,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018467938686443919
2025-01-15 00:00:00,1.0302,1.03081,1.02972,1.02993,4751,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007567599033675432
2025-01-15 04:00:00,1.02993,1.03046,1.02918,1.0293,5802,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006116920567416084
2025-01-15 08:00:00,1.0293,1.03167,1.02865,1.03097,16728,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016224618672882052
2025-01-15 12:00:00,1.03097,1.0354,1.0293,1.0344,18779,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033269639271753526
2025-01-15 16:00:00,1.0344,1.03452,1.02575,1.02851,25105,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005694122196442386
2025-01-15 20:00:00,1.02851,1.02984,1.02839,1.02899,6639,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004666945387017396
2025-01-16 00:00:00,1.02827,1.02996,1.02822,1.02892,8150,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.802787199100546e-05
2025-01-16 04:00:00,1.02895,1.02935,1.02801,1.02816,7984,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007386385724839073
2025-01-16 08:00:00,1.02816,1.0301,1.02811,1.02857,13371,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039877061935889024
2025-01-16 12:00:00,1.02857,1.02957,1.02603,1.0281,16741,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004569450790903318
2025-01-16 16:00:00,1.0281,1.03146,1.02675,1.02961,26426,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014687287228867252
2025-01-16 20:00:00,1.02961,1.03073,1.0293,1.03014,7440,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005147580151709796
2025-01-17 00:00:00,1.02951,1.0309,1.02918,1.03046,4260,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003106373890926495
2025-01-17 04:00:00,1.03046,1.03087,1.0287,1.02928,5346,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001145119655299509
2025-01-17 08:00:00,1.02928,1.03033,1.0277,1.02965,15030,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035947458417529
2025-01-17 12:00:00,1.02965,1.03093,1.0285,1.02897,15848,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006604185888409164
2025-01-17 16:00:00,1.02897,1.03302,1.02647,1.02804,26901,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009038164377969116
2025-01-17 20:00:00,1.02804,1.02916,1.02685,1.02695,8563,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001060270028403587
2025-01-20 00:00:00,1.02779,1.02923,1.02659,1.02903,6377,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020254150640244273
2025-01-20 04:00:00,1.02903,1.03066,1.02864,1.03022,5955,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011564288699066338
2025-01-20 08:00:00,1.03021,1.03183,1.02988,1.03055,14726,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003203199316652583
2025-01-20 12:00:00,1.03055,1.03996,1.03055,1.03976,20803,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008936975401484526
2025-01-20 16:00:00,1.03976,1.04298,1.0353,1.03851,29464,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012022005078095033
2025-01-20 20:00:00,1.03851,1.04338,1.03829,1.04161,7693,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029850458830438242
2025-01-21 00:00:00,1.04092,1.04339,1.03517,1.03697,20932,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004454642332542891
2025-01-21 04:00:00,1.03697,1.04006,1.03687,1.03786,11045,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008582697667243178
2025-01-21 08:00:00,1.03786,1.03857,1.03413,1.0353,16390,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024666139941802445
2025-01-21 12:00:00,1.03531,1.03775,1.03425,1.03773,18865,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002347145754853619
2025-01-21 16:00:00,1.03773,1.04298,1.03724,1.04208,23453,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004191841808562691
2025-01-21 20:00:00,1.04208,1.04349,1.04153,1.0423,7844,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021111622908032146
2025-01-22 00:00:00,1.04255,1.04323,1.03918,1.04092,9607,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013239950110331966
2025-01-22 04:00:00,1.04092,1.0421,1.04056,1.04152,5338,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00057641317296242
2025-01-22 08:00:00,1.04152,1.04469,1.03993,1.04462,16655,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029764190798065027
2025-01-22 12:00:00,1.04461,1.04569,1.04218,1.04312,14619,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014359288545117144
2025-01-22 16:00:00,1.04312,1.04316,1.04116,1.04166,17748,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013996472122095316
2025-01-22 20:00:00,1.04166,1.04225,1.04075,1.0409,7033,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007296046694700298
2025-01-23 00:00:00,1.04083,1.04155,1.04014,1.04032,5786,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005572101066385615
2025-01-23 04:00:00,1.04032,1.04122,1.03963,1.0405,6318,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001730236850201461
2025-01-23 08:00:00,1.0405,1.04144,1.03897,1.04111,14247,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005862566074001929
2025-01-23 12:00:00,1.04111,1.04199,1.03937,1.04103,15084,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.684106386462997e-05
2025-01-23 16:00:00,1.04102,1.04376,1.03716,1.04349,25701,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023630442926718676
2025-01-23 20:00:00,1.04349,1.04365,1.04123,1.04149,9153,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019166451044092536
2025-01-24 00:00:00,1.04118,1.04227,1.04111,1.04153,4571,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.840651374487081e-05
2025-01-24 04:00:00,1.04153,1.04535,1.04153,1.0451,12628,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034276497076415335
2025-01-24 08:00:00,1.04509,1.05146,1.04468,1.0494,22462,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041144388096834295
2025-01-24 12:00:00,1.0494,1.04974,1.04633,1.04681,13198,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002468076996378965
2025-01-24 16:00:00,1.04681,1.0521,1.04667,1.05106,21541,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004059953573236852
2025-01-24 20:00:00,1.05106,1.05114,1.04877,1.04888,6492,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002074096626263122
2025-01-27 00:00:00,1.04644,1.04849,1.04608,1.04623,7827,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002526504461902279
2025-01-27 04:00:00,1.04623,1.04771,1.04555,1.04625,7340,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.911625550787832e-05
2025-01-27 08:00:00,1.04625,1.04933,1.04534,1.04882,18192,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002456391875746977
2025-01-27 12:00:00,1.04882,1.05328,1.04882,1.05194,22707,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002974771648137864
2025-01-27 16:00:00,1.05194,1.0524,1.04845,1.04883,20481,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029564423826455855
2025-01-27 20:00:00,1.04883,1.04939,1.04788,1.04912,9739,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027649857460221305
2025-01-28 00:00:00,1.04859,1.04928,1.04275,1.04373,13854,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005137639164251917
2025-01-28 04:00:00,1.04373,1.04411,1.04241,1.04359,9084,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001341343067652323
2025-01-28 08:00:00,1.04359,1.04438,1.04188,1.04347,15528,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001149876867353461
2025-01-28 12:00:00,1.04347,1.04369,1.04133,1.04242,15069,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001006257966208901
2025-01-28 16:00:00,1.04243,1.04406,1.04204,1.04274,17666,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003069779935152006
2025-01-28 20:00:00,1.04274,1.04378,1.04221,1.04303,8637,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027811343191963545
2025-01-29 00:00:00,1.04256,1.04339,1.04255,1.04268,4119,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00033556081800123483
2025-01-29 04:00:00,1.04268,1.04421,1.04253,1.04399,5928,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012563777956802191
2025-01-29 08:00:00,1.04399,1.04432,1.04016,1.04033,13954,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003505780706711703
2025-01-29 12:00:00,1.04033,1.0408,1.03819,1.03872,16006,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015475858621782912
2025-01-29 16:00:00,1.03872,1.0428,1.03859,1.04208,20392,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032347504621070833
2025-01-29 20:00:00,1.04208,1.04284,1.03878,1.04193,22684,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001439428834637546
2025-01-30 00:00:00,1.04179,1.04285,1.04159,1.04196,5358,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8792721200154858e-05
2025-01-30 04:00:00,1.04196,1.04272,1.04172,1.04215,5745,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018234865061983463
2025-01-30 08:00:00,1.04215,1.04286,1.04016,1.04072,13751,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013721633162211422
2025-01-30 12:00:00,1.04073,1.04594,1.03898,1.04559,18555,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004679452686601415
2025-01-30 16:00:00,1.04557,1.04673,1.0409,1.04166,22161,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003758643445327503
2025-01-30 20:00:00,1.04168,1.04318,1.03857,1.03917,13931,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002390415298658022
2025-01-31 00:00:00,1.03816,1.0402,1.03768,1.03881,6928,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00034643032420100806
2025-01-31 04:00:00,1.03884,1.03946,1.03823,1.03884,6428,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.887919831340291e-05
2025-01-31 08:00:00,1.03884,1.04124,1.03648,1.03831,16492,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005101844364867603
2025-01-31 12:00:00,1.03832,1.03949,1.03716,1.03818,16413,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001252034556152859
2025-01-31 16:00:00,1.03818,1.04335,1.03598,1.04196,25993,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003640987112061289
